ID,Label,Alt Label 1,Alt Label 2,Definition,Definition Source,RDF Type,Class Type,Parent IRI,Parent IRI,Parent IRI,Parent IRI,Parent IRI,Equivalent ,Equivalent ,Individual
http://purl.org/ExPaNDS/PaNTO#high.resolution.core-level.photoemission.spectroscopy,high resolution core-level photoemission spectroscopy,,,,,owl:Class,subclass,high resolution photoelectron spectroscopy,atomic core excitation,,,,,,
http://purl.org/ExPaNDS/PaNTO#high.resolution.x-ray.photoelectron.spectroscopy,high resolution x-ray photoelectron spectroscopy,HR-XPS,,,,owl:Class,subclass,x-ray photoelectron spectroscopy,high resolution photoelectron spectroscopy,,,,,,
http://purl.org/ExPaNDS/PaNTO#elastic.neutron.scattering.spectroscopy,elastic neutron scattering spectroscopy,resolution elastic neutron scattering,RENS,,,owl:Class,subclass,elastic scattering,neutron probe,spectroscopy,obtain dynamics,,,,
http://purl.org/ExPaNDS/PaNTO#high.resolution.inelastic.neutron.scattering,high resolution inelastic neutron scattering,,,,,owl:Class,subclass,inelastic neutron spectroscopy,high energy resolution emission technique,,,,,,
http://purl.org/ExPaNDS/PaNTO#x-ray.linear.dichroism,x-ray linear dichroism,,,,,owl:Class,subclass,linear dichroism,x-ray probe,,,,,,
http://purl.org/ExPaNDS/PaNTO#x-ray.magnetochiral.dichroism,x-ray magnetochiral dichroism,XMChiD,,,,owl:Class,subclass,magnetochiral dichroism,x-ray probe,,,,,,
http://purl.org/ExPaNDS/PaNTO#x-ray.natural.circular.dichroism,x-ray natural circular dichroism,XNCD,,,,owl:Class,subclass,natural circular dichroism,x-ray probe,,,,,,
http://purl.org/ExPaNDS/PaNTO#x-ray.natural.linear.dichroism,x-ray natural linear dichroism,XNLD,,,,owl:Class,subclass,natural linear dichroism,x-ray probe,,,,,,
http://purl.org/ExPaNDS/PaNTO#fragment.screening,fragment screening,crystallographic fragment screening,,,,owl:Class,subclass,macromolecular crystallography,drug fragment binding,,,,,,
http://purl.org/ExPaNDS/PaNTO#long.wavelength.crystallography,long wavelength crystallography,,,,,owl:Class,subclass,macromolecular crystallography,tender x-ray probe,,,,,,
http://purl.org/ExPaNDS/PaNTO#microfocus.macromolecular.crystallography,microfocus macromolecular crystallography,microfocus MX,,,,owl:Class,subclass,macromolecular crystallography,microfocus x-ray scattering,,,,,,
http://purl.org/ExPaNDS/PaNTO#nanofocus.macromolecular.crystallography,nanofocus macromolecular crystallography,nanofocus MX,,,,owl:Class,subclass,macromolecular crystallography,nanofocus x-ray scattering,,,,,,
http://purl.org/ExPaNDS/PaNTO#molecular.replacement,molecular replacement,MR,,,https://en.wikipedia.org/wiki/Molecular_replacement,owl:Class,subclass,macromolecular crystallography,,,,,,,
http://purl.org/ExPaNDS/PaNTO#time.resolved.serial.femtosecond.crystallography,time resolved serial femtosecond crystallography,TR-SFX,,,,owl:Class,subclass,serial femtosecond crystallography,time dependent diffaction,,,,,,
http://purl.org/ExPaNDS/PaNTO#fixed.target.serial.synchrotron.crystallography,fixed target serial synchrotron crystallography,FT-SSX,,,,owl:Class,subclass,serial synchrotron crystallography,,,,,,,
http://purl.org/ExPaNDS/PaNTO#lipidic.cubic.phase.serial.synchrotron.srystallography,lipidic cubic phase serial synchrotron srystallography,LCP-SSX,,,,owl:Class,subclass,serial synchrotron crystallography,macromolecular crystallography,,,,,,
http://purl.org/ExPaNDS/PaNTO#time.resolved.serial.synchrotron.crystallography,time resolved serial synchrotron crystallography,TR-SSX,,,,owl:Class,subclass,serial synchrotron crystallography,time dependent diffaction,,,,,,
http://purl.org/ExPaNDS/PaNTO#magnetic.x-ray.tomography,magnetic x-ray tomography,,,,,owl:Class,subclass,magnetism technique,x-ray tomography,,,,,,
http://purl.org/ExPaNDS/PaNTO#correlative.light.x-ray.microscopy,correlative light x-ray microscopy,CLXM,,,,owl:Class,subclass,x-ray microscopy,optical microscopy,,,,,,
http://purl.org/ExPaNDS/PaNTO#cryo.x-ray.microscopy,cryo x-ray microscopy,,,,,owl:Class,subclass,x-ray microscopy,,,,,,,
http://purl.org/ExPaNDS/PaNTO#grazing.incidence.wide.angle.scatteringg,grazing incidence wide angle scatteringg,GIWAXS,,,,owl:Class,subclass,wide angle x-ray scattering,grazing incidence diffraction,,,,,,
http://purl.org/ExPaNDS/PaNTO#high.resolution.angle.resolved.photoemission.spectroscopy,high resolution angle resolved photoemission spectroscopy,HR-ARPES,,,,owl:Class,subclass,angle resolved photoemission spectroscopy,high energy resolution emission technique,,,,,,
http://purl.org/ExPaNDS/PaNTO#atomic.force.microscopy,atomic force microscopy,AFM,,,https://en.wikipedia.org/wiki/Atomic_force_microscopy,owl:Class,subclass,solid probe,force measurement,scanning probe,microscopy,,,,
http://purl.org/ExPaNDS/PaNTO#atomic.force.microscope.infrared.spectroscopy,atomic force microscope infrared spectroscopy,AFM-IR,,,https://en.wikipedia.org/wiki/AFM-IR,owl:Class,subclass,atomic force microscopy,infrared spectroscopy,,,,,,
http://purl.org/ExPaNDS/PaNTO#fourier.transform.infrared.spectroscopy,fourier transform infrared spectroscopy,FTIR,,,https://en.wikipedia.org/wiki/Fourier-transform_infrared_spectroscopy,owl:Class,subclass,infrared spectroscopy,interferometry technique,,,,,,
http://purl.org/ExPaNDS/PaNTO#energy.dispersive.extended.x-ray.absorption.fine.structure,energy dispersive extended x-ray absorption fine structure,EDE,ED-EXAFS,,,owl:Class,subclass,energy dispersive x-ray spectroscopy,extended x-ray absorption fine structure,,,,,,
http://purl.org/ExPaNDS/PaNTO#microfocus.x-ray.absorption.spectroscopy,microfocus x-ray absorption spectroscopy,,,,,owl:Class,subclass,microfocussed probe,absorption spectroscopy,,,,,,
http://purl.org/ExPaNDS/PaNTO#radiotherapy,radiotherapy,radiation therapy,,,,owl:Class,subclass,therapy,,,,,,,
http://purl.org/ExPaNDS/PaNTO#surface.crystallography,surface crystallography,obtain surface atomic structure,,,,owl:Class,subclass,obtain atomic structure,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,``,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my_single_crystal_x-ray_diffraction_data_123,my_single_crystal_x-ray_diffraction_data_123,,,,,owl:NamedIndividual,individual,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my_neutron_powder_diffraction_diffraction_data_55,my_neutron_powder_diffraction_diffraction_data_55,,,,,owl:NamedIndividual,individual,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my_neutron_powder_diffraction_diffraction_data_56,my_neutron_powder_diffraction_diffraction_data_56,,,,,owl:NamedIndividual,individual,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my_ARPES_data,my_ARPES_data,,,,,owl:NamedIndividual,individual,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my_RIXS.data,my_RIXS data,,,,,owl:NamedIndividual,individual,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my_microfocus_spectrosopy_data,my_microfocus_spectrosopy_data,,,,,owl:NamedIndividual,individual,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my.infrared.microscopy.data,my infrared microscopy data,,,,,owl:NamedIndividual,individual,,,,,,,,
http://purl.org/ExPaNDS/PaNTO#my_infrared_microspectroscopy.data,my_infrared_microspectroscopy data,,,,,owl:NamedIndividual,individual,,,,,,,,
